NPC ID,NPC friendliness,NPC item value,NPC quest value,NPC gender,NPC class,NPC area level,User ID,User level,User class,Interaction length,Interaction text exchanges,Interaction quests acquired,Interaction transactions
314,71.62,-2,-2,F,Fighter,30,66722,30,Mage,11.02,16,3,5
321,102.85,0,-1,F,Mage,30,62766,25,Thief,11.52,15,4,4
321,87.96,0,-1,F,Mage,30,70834,35,Thief,12.36,16,3,4
320,18.39,-5,4,F,Fighter,40,84287,36,Thief,9.03,18,3,5
346,116.82,-3,5,F,Fighter,30,87356,32,Fighter,11.71,15,3,4
309,38.62,-5,-3,M,Thief,40,53775,43,Mage,10.55,15,3,5
315,107.47,-3,-3,F,Fighter,20,80343,20,Thief,1.13,8,1,3
340,31.7,3,0,F,Thief,20,24821,19,Thief,9.34,17,4,2
341,11.37,-2,3,F,Fighter,10,60657,10,Mage,11.45,16,5,1
343,45.56,1,-4,M,Mage,10,33624,12,Fighter,9.02,17,4,2
301,107.99,-2,5,F,Fighter,40,42431,43,Thief,11.96,16,3,4
333,58.01,-2,5,F,Fighter,30,17430,26,Fighter,9.53,17,3,5
311,71.65,-2,-5,M,Mage,10,72913,6,Mage,6.62,16,2,3
314,57.35,-2,-2,F,Fighter,30,69901,28,Mage,9.75,15,3,4
301,100.26,-2,5,F,Fighter,40,89258,42,Fighter,11.87,14,3,4
315,98.94,-3,-3,F,Fighter,20,89721,16,Mage,1.85,11,1,3
319,76.15,0,-3,M,Mage,40,15105,45,Fighter,11.79,15,3,4
347,7.86,5,0,F,Mage,10,62328,5,Thief,11.24,16,5,1
329,70.12,0,-1,F,Mage,10,36643,12,Mage,6.25,16,2,3
312,64.03,4,5,M,Mage,10,76472,8,Mage,7.65,16,3,3
328,58.89,-2,0,F,Thief,30,81250,35,Fighter,11.15,17,3,5
343,34.69,1,-4,M,Mage,10,82622,8,Fighter,9.1,17,3,2
336,8.31,-5,1,F,Thief,40,38712,41,Thief,9.4,16,3,5
316,2.69,0,-3,F,Thief,30,70785,34,Thief,8.48,17,3,6
312,68.53,4,5,M,Mage,10,83653,7,Fighter,7.15,17,3,3
305,21.68,0,-2,F,Thief,30,42545,31,Thief,8.8,16,3,5
316,2.19,0,-3,F,Thief,30,83045,26,Mage,6.96,16,2,5
345,47.61,-5,-4,M,Fighter,30,10827,34,Thief,10.76,17,3,4
309,37.87,-5,-3,M,Thief,40,16122,40,Mage,10.39,16,3,5
325,8.25,-3,2,F,Fighter,30,21420,31,Thief,7.97,16,2,5
331,96.14,2,-5,F,Mage,40,75694,35,Thief,11.77,14,3,5
317,87.62,4,2,M,Thief,40,33609,35,Fighter,11.43,17,3,5
349,45.2,3,-1,M,Fighter,30,56785,31,Thief,9.69,15,3,5
315,104.24,-3,-3,F,Fighter,20,65713,24,Mage,11.47,15,3,4
333,39.16,-2,5,F,Fighter,30,87423,28,Thief,9.97,17,3,4
319,62.89,0,-3,M,Mage,40,48636,41,Thief,11.46,15,3,5
327,94.68,-4,2,M,Mage,20,23459,25,Fighter,11.28,14,3,4
315,97.02,-3,-3,F,Fighter,20,20994,21,Mage,11.31,15,3,4
312,68.38,4,5,M,Mage,10,59062,13,Mage,6.57,15,2,3
346,105.42,-3,5,F,Fighter,30,72442,25,Thief,12.2,16,3,4
309,43.47,-5,-3,M,Thief,40,56125,42,Thief,10.08,14,4,5
334,63.76,0,1,M,Fighter,40,76430,43,Mage,11.46,16,3,5
338,99.3,4,-5,F,Fighter,40,63673,45,Fighter,11.24,17,4,5
319,66.91,0,-3,M,Mage,40,51841,37,Mage,11.13,16,3,5
301,107.48,-2,5,F,Fighter,40,72632,44,Thief,12.14,14,3,5
313,48.89,5,-5,F,Thief,10,13111,13,Thief,8.31,16,3,2
314,49.13,-2,-2,F,Fighter,30,38690,27,Mage,10.27,15,3,5
322,92.08,4,2,F,Fighter,40,20795,43,Fighter,12.5,15,3,5
328,60.97,-2,0,F,Thief,30,57566,30,Mage,10.06,18,3,4
325,2.01,-3,2,F,Fighter,30,84050,28,Thief,8.42,18,3,5
325,10.02,-3,2,F,Fighter,30,75694,35,Thief,8.35,17,3,5
301,85.86,-2,5,F,Fighter,40,43761,36,Thief,11.19,15,3,4
334,62.15,0,1,M,Fighter,40,88494,36,Fighter,10.49,15,3,4
325,0.31,-3,2,F,Fighter,30,42545,31,Thief,8.72,15,3,5
315,109.66,-3,-3,F,Fighter,20,11838,23,Mage,11.78,17,3,4
327,86.99,-4,2,M,Mage,20,74672,16,Fighter,3.72,14,1,3
340,32.92,3,0,F,Thief,20,60311,15,Thief,9.85,17,4,1
330,22.89,5,-4,M,Thief,10,87982,10,Thief,11.04,15,4,2
336,18.26,-5,1,F,Thief,40,77239,38,Fighter,9.29,17,3,5
345,51.05,-5,-4,M,Fighter,30,67045,30,Thief,10.68,17,3,4
312,64.94,4,5,M,Mage,10,67212,10,Mage,7.93,15,3,3
317,80.06,4,2,M,Thief,40,16311,42,Fighter,11.42,16,3,5
347,8.08,5,0,F,Mage,10,87382,11,Mage,10.48,17,5,1
339,94.19,5,3,F,Fighter,10,77259,7,Mage,4.88,14,1,4
350,83.1,5,5,F,Mage,40,64525,44,Fighter,12.26,15,3,5
342,101.58,5,1,M,Mage,40,48411,39,Fighter,12.32,15,3,5
322,102.43,4,2,F,Fighter,40,13911,44,Thief,12.04,14,3,5
341,0.0,-2,3,F,Fighter,10,58538,6,Mage,11.39,15,5,0
337,45.28,-1,1,F,Thief,40,85310,40,Thief,10.53,17,3,5
305,13.59,0,-2,F,Thief,30,42829,29,Mage,8.94,16,3,5
340,21.43,3,0,F,Thief,20,49337,20,Fighter,9.33,16,4,2
334,65.55,0,1,M,Fighter,40,77239,38,Fighter,11.71,15,3,5
337,41.87,-1,1,F,Thief,40,22840,36,Mage,10.87,16,3,5
340,28.55,3,0,F,Thief,20,31712,16,Thief,10.43,15,4,2
309,35.66,-5,-3,M,Thief,40,25054,44,Mage,10.73,13,3,5
320,14.2,-5,4,F,Fighter,40,75692,44,Mage,10.02,15,3,6
324,14.32,-5,0,M,Fighter,40,27329,38,Mage,9.33,16,3,5
316,0.0,0,-3,F,Thief,30,25844,34,Mage,7.72,17,3,6
338,99.37,4,-5,F,Fighter,40,81722,40,Mage,12.03,14,3,5
321,92.97,0,-1,F,Mage,30,52136,34,Thief,11.92,16,3,4
341,0.0,-2,3,F,Fighter,10,31773,6,Thief,11.32,15,5,1
338,91.37,4,-5,F,Fighter,40,15157,44,Mage,11.52,17,3,5
338,104.35,4,-5,F,Fighter,40,53775,43,Mage,11.71,15,3,5
325,17.06,-3,2,F,Fighter,30,80485,31,Fighter,8.87,16,3,5
319,65.27,0,-3,M,Mage,40,22723,41,Fighter,11.09,14,4,5
306,90.23,0,5,M,Mage,10,35954,13,Mage,2.42,11,1,4
303,42.47,0,1,M,Thief,10,41093,11,Mage,9.37,16,4,2
332,14.99,3,-2,F,Thief,10,53538,15,Mage,10.27,15,4,1
320,2.57,-5,4,F,Fighter,40,56013,36,Thief,9.54,16,3,5
336,21.58,-5,1,F,Thief,40,66187,37,Mage,9.01,18,3,5
312,69.38,4,5,M,Mage,10,25790,13,Fighter,6.43,18,3,3
303,28.19,0,1,M,Thief,10,14366,8,Thief,9.86,17,4,2
320,8.82,-5,4,F,Fighter,40,88494,36,Fighter,9.11,17,3,5
311,68.05,-2,-5,M,Mage,10,70947,13,Mage,5.97,14,2,3
342,105.51,5,1,M,Mage,40,77964,42,Thief,11.78,15,3,5
304,2.69,3,-5,M,Thief,10,55512,7,Mage,10.62,15,5,1
317,84.84,4,2,M,Thief,40,86997,37,Mage,11.47,16,3,5
341,0.0,-2,3,F,Fighter,10,26857,10,Thief,10.58,17,5,1
303,28.48,0,1,M,Thief,10,87982,10,Thief,9.62,16,4,2
323,7.08,-2,3,F,Mage,30,83128,30,Thief,7.66,17,3,6
302,56.27,2,-5,F,Mage,10,56914,12,Fighter,6.78,16,3,3
309,39.09,-5,-3,M,Thief,40,34893,39,Mage,10.0,16,3,5
304,9.96,3,-5,M,Thief,10,79774,5,Thief,10.83,16,5,1
314,63.76,-2,-2,F,Fighter,30,63006,30,Mage,9.67,16,3,5
327,85.06,-4,2,M,Mage,20,15368,22,Thief,10.95,15,3,4
339,89.43,5,3,F,Fighter,10,76472,8,Mage,3.95,13,2,3
328,62.28,-2,0,F,Thief,30,74841,31,Thief,11.12,16,3,4
301,86.91,-2,5,F,Fighter,40,42431,43,Thief,11.11,17,3,4
332,7.38,3,-2,F,Thief,10,43442,8,Fighter,9.71,15,4,1
348,94.87,-3,1,F,Thief,30,89979,30,Fighter,12.01,16,3,4
346,117.84,-3,5,F,Fighter,30,20156,34,Fighter,11.88,14,3,5
324,0.61,-5,0,M,Fighter,40,86997,37,Mage,8.75,17,3,5
307,46.33,-5,-3,M,Mage,30,45940,27,Fighter,9.0,16,3,5
309,48.07,-5,-3,M,Thief,40,16084,38,Thief,10.3,17,3,5
331,108.17,2,-5,F,Mage,40,24668,42,Mage,12.34,16,3,5
316,0.0,0,-3,F,Thief,30,64351,31,Fighter,8.36,18,2,6
347,5.12,5,0,F,Mage,10,87739,8,Thief,11.81,15,5,1
308,90.18,-2,5,F,Mage,20,78959,24,Mage,10.63,16,3,4
322,100.39,4,2,F,Fighter,40,35103,45,Mage,11.71,15,3,5
331,108.64,2,-5,F,Mage,40,66852,45,Thief,11.87,15,3,5
334,53.78,0,1,M,Fighter,40,39861,37,Thief,10.57,16,3,4
304,20.13,3,-5,M,Thief,10,47281,10,Fighter,10.7,16,5,1
346,108.59,-3,5,F,Fighter,30,65317,33,Fighter,11.67,15,3,4
321,107.74,0,-1,F,Mage,30,48423,31,Thief,11.46,16,4,4
323,0.52,-2,3,F,Mage,30,80080,27,Mage,7.32,16,2,6
338,93.11,4,-5,F,Fighter,40,75694,35,Thief,11.5,15,3,5
344,76.86,4,1,M,Fighter,20,10182,24,Fighter,10.52,16,3,5
320,22.66,-5,4,F,Fighter,40,88967,44,Thief,10.33,17,3,5
312,64.13,4,5,M,Mage,10,54319,10,Mage,7.43,16,3,3
301,101.91,-2,5,F,Fighter,40,15146,44,Thief,11.06,16,3,5
341,6.07,-2,3,F,Fighter,10,50799,7,Fighter,12.01,16,5,1
349,27.45,3,-1,M,Fighter,30,35318,34,Thief,9.82,17,3,5
309,46.12,-5,-3,M,Thief,40,88020,45,Fighter,10.53,16,3,5
319,79.28,0,-3,M,Mage,40,22932,38,Fighter,10.97,15,3,5
320,21.75,-5,4,F,Fighter,40,66187,37,Mage,9.18,17,3,5
317,95.26,4,2,M,Thief,40,22840,36,Mage,12.08,16,3,5
330,23.23,5,-4,M,Thief,10,44584,15,Fighter,10.25,17,4,1
341,5.28,-2,3,F,Fighter,10,34085,8,Fighter,11.73,15,5,1
334,68.02,0,1,M,Fighter,40,29937,40,Mage,11.71,14,3,5
308,102.05,-2,5,F,Mage,20,86602,25,Thief,11.4,15,3,4
313,57.83,5,-5,F,Thief,10,63765,7,Mage,8.51,15,3,3
321,99.35,0,-1,F,Mage,30,56785,31,Thief,11.93,15,3,4
328,66.63,-2,0,F,Thief,30,69284,35,Thief,11.08,15,3,4
348,89.45,-3,1,F,Thief,30,24942,30,Fighter,10.93,15,4,4
347,0.0,5,0,F,Mage,10,59000,9,Mage,11.24,17,5,1
320,19.97,-5,4,F,Fighter,40,81250,35,Fighter,9.05,16,3,5
304,17.77,3,-5,M,Thief,10,31403,15,Mage,10.81,17,4,1
301,104.52,-2,5,F,Fighter,40,60586,42,Fighter,11.55,15,4,4
348,84.49,-3,1,F,Thief,30,48478,27,Thief,10.68,16,3,4
329,76.71,0,-1,F,Mage,10,59661,13,Thief,5.58,15,2,3
337,39.73,-1,1,F,Thief,40,80459,39,Mage,11.36,15,3,5
304,1.62,3,-5,M,Thief,10,37032,9,Fighter,10.75,16,4,2
305,22.37,0,-2,F,Thief,30,87356,32,Fighter,9.56,16,3,5
306,104.23,0,5,M,Mage,10,72565,7,Thief,2.9,10,1,3
323,7.24,-2,3,F,Mage,30,84716,25,Mage,6.91,18,2,6
312,71.55,4,5,M,Mage,10,17256,13,Thief,6.96,15,3,3
303,40.85,0,1,M,Thief,10,68983,15,Mage,9.08,15,4,2
328,63.81,-2,0,F,Thief,30,86444,33,Mage,10.68,15,3,4
307,37.37,-5,-3,M,Mage,30,32533,31,Thief,10.34,17,3,4
341,0.0,-2,3,F,Fighter,10,61320,13,Thief,10.99,17,5,1
325,4.29,-3,2,F,Fighter,30,14573,31,Fighter,8.2,16,3,5
305,32.35,0,-2,F,Thief,30,20887,28,Mage,8.59,16,3,5
324,10.43,-5,0,M,Fighter,40,32064,40,Mage,9.3,16,3,5
304,22.76,3,-5,M,Thief,10,15254,13,Thief,11.02,15,4,1
307,49.38,-5,-3,M,Mage,30,10827,34,Thief,10.81,17,3,5
332,8.48,3,-2,F,Thief,10,59062,13,Mage,11.39,14,4,2
325,20.18,-3,2,F,Fighter,30,38690,27,Mage,8.2,17,3,5
318,71.21,3,2,F,Mage,30,88841,34,Fighter,11.32,16,3,5
347,2.68,5,0,F,Mage,10,82458,5,Thief,11.36,16,5,1
342,87.96,5,1,M,Mage,40,57280,43,Fighter,11.81,14,4,5
343,29.58,1,-4,M,Mage,10,31193,10,Thief,9.71,17,4,2
311,75.76,-2,-5,M,Mage,10,44443,10,Mage,6.47,15,2,3
301,93.3,-2,5,F,Fighter,40,61307,37,Fighter,12.36,15,3,5
319,76.16,0,-3,M,Mage,40,17523,45,Thief,12.12,14,3,4
348,86.93,-3,1,F,Thief,30,89219,26,Thief,10.85,13,3,5
330,11.42,5,-4,M,Thief,10,82622,8,Fighter,10.84,17,4,2
321,89.07,0,-1,F,Mage,30,27922,33,Thief,11.79,15,3,4
313,50.56,5,-5,F,Thief,10,41730,7,Thief,7.58,16,3,2
347,0.0,5,0,F,Mage,10,62328,5,Thief,11.98,15,5,1
305,17.12,0,-2,F,Thief,30,19694,35,Thief,9.07,17,3,5
341,7.54,-2,3,F,Fighter,10,81846,9,Mage,11.41,15,5,1
316,1.22,0,-3,F,Thief,30,17810,26,Mage,6.66,16,2,5
330,6.66,5,-4,M,Thief,10,53538,15,Mage,10.0,17,4,1
342,104.13,5,1,M,Mage,40,63673,45,Fighter,12.37,14,3,5
327,96.54,-4,2,M,Mage,20,48331,25,Mage,10.61,16,3,4
304,8.68,3,-5,M,Thief,10,88605,11,Thief,10.27,15,5,2
332,21.63,3,-2,F,Thief,10,31874,8,Thief,11.22,15,5,2
350,82.07,5,5,F,Mage,40,33609,35,Fighter,11.66,16,4,5
326,33.41,-1,-1,M,Mage,20,77243,15,Fighter,9.31,17,4,2
304,5.73,3,-5,M,Thief,10,17725,9,Mage,10.02,15,4,1
336,11.4,-5,1,F,Thief,40,88771,40,Fighter,9.46,16,3,5
301,109.27,-2,5,F,Fighter,40,21398,43,Mage,11.39,14,3,4
331,90.34,2,-5,F,Mage,40,64525,44,Fighter,11.44,15,3,5
312,57.41,4,5,M,Mage,10,46955,10,Thief,7.35,16,3,3
336,3.96,-5,1,F,Thief,40,50149,42,Thief,10.39,16,3,5
309,32.67,-5,-3,M,Thief,40,13892,41,Fighter,10.78,16,3,5
316,0.0,0,-3,F,Thief,30,87960,34,Mage,8.28,17,3,6
345,45.37,-5,-4,M,Fighter,30,85461,33,Mage,10.35,16,3,5
335,69.07,2,-1,F,Fighter,30,15078,30,Thief,10.78,16,3,5
319,68.46,0,-3,M,Mage,40,67017,35,Mage,10.74,16,3,5
332,18.26,3,-2,F,Thief,10,31403,15,Mage,10.45,15,4,1
329,69.0,0,-1,F,Mage,10,31723,10,Thief,5.64,15,2,3
314,72.67,-2,-2,F,Fighter,30,76049,28,Mage,9.88,17,3,4
330,14.68,5,-4,M,Thief,10,61576,9,Thief,10.29,15,4,1
332,21.49,3,-2,F,Thief,10,62383,7,Fighter,10.4,15,5,1
335,71.93,2,-1,F,Fighter,30,69284,35,Thief,11.34,14,3,5
324,10.34,-5,0,M,Fighter,40,25953,39,Thief,10.5,16,3,5
301,92.96,-2,5,F,Fighter,40,23820,37,Thief,11.53,14,3,4
320,3.1,-5,4,F,Fighter,40,13109,38,Mage,9.39,17,3,5
336,5.58,-5,1,F,Thief,40,77239,38,Fighter,9.5,17,3,5
323,0.0,-2,3,F,Mage,30,87820,25,Thief,6.97,16,2,5
303,29.78,0,1,M,Thief,10,56953,12,Thief,9.06,15,4,2
307,48.06,-5,-3,M,Mage,30,14573,31,Fighter,9.31,18,3,4
312,55.58,4,5,M,Mage,10,21669,13,Fighter,6.82,16,3,3
332,14.04,3,-2,F,Thief,10,51476,12,Mage,10.33,15,4,1
321,100.55,0,-1,F,Mage,30,38690,27,Mage,11.51,16,3,4
332,18.68,3,-2,F,Thief,10,77541,12,Thief,10.75,15,5,1
345,58.87,-5,-4,M,Fighter,30,17566,32,Mage,9.4,16,3,4
324,8.47,-5,0,M,Fighter,40,33896,45,Fighter,10.45,16,3,5
322,108.88,4,2,F,Fighter,40,67890,43,Fighter,11.89,16,3,5
321,96.99,0,-1,F,Mage,30,87622,33,Mage,12.5,14,3,4
342,107.84,5,1,M,Mage,40,33872,45,Fighter,12.3,15,3,5
348,93.84,-3,1,F,Thief,30,27891,31,Fighter,11.09,15,3,4
317,75.31,4,2,M,Thief,40,89884,35,Thief,10.95,15,3,5
347,6.71,5,0,F,Mage,10,87796,9,Thief,11.1,14,5,1
345,51.89,-5,-4,M,Fighter,30,76128,35,Fighter,10.56,15,3,5
334,63.92,0,1,M,Fighter,40,83921,35,Fighter,10.16,17,3,4
343,42.06,1,-4,M,Mage,10,38157,5,Mage,9.59,16,4,2
345,39.14,-5,-4,M,Fighter,30,76651,32,Thief,10.46,17,3,5
319,70.09,0,-3,M,Mage,40,48349,36,Thief,11.29,15,3,5
346,113.32,-3,5,F,Fighter,30,87622,33,Mage,12.42,15,3,4
335,68.72,2,-1,F,Fighter,30,24191,32,Thief,11.43,15,3,5
342,90.62,5,1,M,Mage,40,76481,45,Thief,12.44,15,3,5
349,35.49,3,-1,M,Fighter,30,64270,33,Thief,9.59,17,3,5
335,64.37,2,-1,F,Fighter,30,38377,26,Thief,10.63,16,3,4
318,83.08,3,2,F,Mage,30,88777,34,Fighter,10.95,16,3,5
318,68.6,3,2,F,Mage,30,87622,33,Mage,10.42,16,3,5
347,0.0,5,0,F,Mage,10,26857,10,Thief,10.85,17,5,1
319,77.52,0,-3,M,Mage,40,84338,44,Mage,11.77,15,3,4
332,22.97,3,-2,F,Thief,10,70179,14,Fighter,11.3,14,4,1
345,45.77,-5,-4,M,Fighter,30,84716,25,Mage,9.94,16,3,5
316,0.0,0,-3,F,Thief,30,50756,33,Fighter,8.56,16,3,6
332,11.72,3,-2,F,Thief,10,37481,8,Fighter,10.79,15,4,1
331,106.65,2,-5,F,Mage,40,24668,42,Mage,11.84,15,3,5
350,61.36,5,5,F,Mage,40,67621,35,Fighter,11.53,16,3,5
343,30.34,1,-4,M,Mage,10,45500,7,Mage,9.12,16,4,2
323,3.36,-2,3,F,Mage,30,42545,31,Thief,7.5,18,3,5
340,23.21,3,0,F,Thief,20,10849,17,Fighter,10.12,15,4,2
329,64.51,0,-1,F,Mage,10,83886,15,Thief,5.79,15,2,3
306,101.17,0,5,M,Mage,10,67212,10,Mage,2.63,10,1,4
332,13.91,3,-2,F,Thief,10,19713,5,Fighter,10.19,17,5,1
327,83.36,-4,2,M,Mage,20,67617,22,Mage,10.99,15,3,4
346,107.47,-3,5,F,Fighter,30,59889,35,Thief,11.46,15,3,4
310,6.15,-1,-5,F,Mage,30,52028,34,Fighter,8.27,16,3,6
309,43.79,-5,-3,M,Thief,40,65857,39,Fighter,10.26,16,3,4
321,99.65,0,-1,F,Mage,30,86602,25,Thief,11.29,16,3,4
328,59.87,-2,0,F,Thief,30,45657,34,Thief,10.18,16,3,5
301,108.91,-2,5,F,Fighter,40,42779,42,Mage,11.73,15,3,4
307,54.48,-5,-3,M,Mage,30,40492,30,Mage,9.42,17,3,5
321,89.91,0,-1,F,Mage,30,81290,29,Thief,11.08,17,3,5
320,16.18,-5,4,F,Fighter,40,55539,39,Thief,9.5,17,3,5
345,42.31,-5,-4,M,Fighter,30,48331,25,Mage,9.31,16,3,4
334,68.01,0,1,M,Fighter,40,20902,44,Thief,11.59,15,3,5
342,89.02,5,1,M,Mage,40,89408,41,Fighter,12.5,15,4,4
323,7.34,-2,3,F,Mage,30,75694,35,Thief,8.72,18,3,6
339,92.91,5,3,F,Fighter,10,78490,15,Thief,4.64,12,1,3
313,55.53,5,-5,F,Thief,10,44667,14,Mage,8.13,17,3,2
315,102.52,-3,-3,F,Fighter,20,84716,25,Mage,11.46,16,4,4
309,44.51,-5,-3,M,Thief,40,67017,35,Mage,10.22,16,3,5
321,107.06,0,-1,F,Mage,30,58507,25,Mage,11.88,15,3,5
328,71.4,-2,0,F,Thief,30,24163,33,Mage,10.76,16,3,4
326,27.77,-1,-1,M,Mage,20,57762,24,Mage,7.9,16,3,5
349,41.95,3,-1,M,Fighter,30,32315,32,Fighter,9.65,17,3,5
335,67.47,2,-1,F,Fighter,30,18595,25,Mage,10.53,16,3,5
337,46.62,-1,1,F,Thief,40,67890,43,Fighter,11.46,15,3,5
338,95.23,4,-5,F,Fighter,40,88967,44,Thief,11.4,16,3,5
311,62.28,-2,-5,M,Mage,10,85309,11,Thief,6.25,15,2,3
307,45.14,-5,-3,M,Mage,30,86126,28,Thief,9.85,16,3,5
312,58.87,4,5,M,Mage,10,83653,7,Fighter,7.16,17,3,3
333,39.99,-2,5,F,Fighter,30,27216,30,Thief,9.57,17,3,5
334,70.05,0,1,M,Fighter,40,40703,44,Fighter,11.03,16,4,4
335,65.52,2,-1,F,Fighter,30,67914,25,Fighter,10.64,16,3,5
332,10.08,3,-2,F,Thief,10,65579,12,Thief,10.53,17,4,2
332,5.35,3,-2,F,Thief,10,87382,11,Mage,10.86,16,5,1
343,47.8,1,-4,M,Mage,10,26857,10,Thief,8.34,17,4,2
307,49.98,-5,-3,M,Mage,30,60189,34,Mage,11.15,15,3,4
350,63.45,5,5,F,Mage,40,58388,40,Thief,11.76,16,3,5
333,46.27,-2,5,F,Fighter,30,22118,28,Fighter,10.21,17,3,5
325,2.52,-3,2,F,Fighter,30,72240,33,Fighter,8.79,15,3,5
316,8.69,0,-3,F,Thief,30,78198,35,Thief,8.46,16,2,6
346,101.01,-3,5,F,Fighter,30,45940,27,Fighter,11.6,14,3,4
341,11.17,-2,3,F,Fighter,10,44627,11,Mage,10.21,15,5,1
348,96.19,-3,1,F,Thief,30,70834,35,Thief,11.57,14,3,4
341,4.56,-2,3,F,Fighter,10,41253,15,Thief,10.81,14,5,1
308,108.4,-2,5,F,Mage,20,51135,21,Thief,11.3,17,4,5
321,97.22,0,-1,F,Mage,30,38377,26,Thief,11.69,17,3,4
307,37.22,-5,-3,M,Mage,30,80080,27,Mage,9.62,17,3,4
324,23.24,-5,0,M,Fighter,40,79430,39,Mage,8.87,17,3,5
314,58.7,-2,-2,F,Fighter,30,26825,35,Fighter,10.37,17,3,5
313,37.44,5,-5,F,Thief,10,60657,10,Mage,8.14,16,3,2
347,6.47,5,0,F,Mage,10,44667,14,Mage,10.68,15,5,1
317,82.91,4,2,M,Thief,40,15157,44,Mage,11.8,16,3,5
347,0.0,5,0,F,Mage,10,44443,10,Mage,11.39,16,5,1
322,91.26,4,2,F,Fighter,40,81499,43,Fighter,11.92,15,3,5
330,18.21,5,-4,M,Thief,10,61320,13,Thief,11.03,17,5,1
307,39.19,-5,-3,M,Mage,30,89979,30,Fighter,9.73,16,3,5
324,19.02,-5,0,M,Fighter,40,38712,41,Thief,9.72,17,3,5
304,13.01,3,-5,M,Thief,10,44443,10,Mage,11.04,15,4,2
343,27.77,1,-4,M,Mage,10,37749,15,Fighter,9.14,18,4,2
311,77.04,-2,-5,M,Mage,10,79774,5,Thief,6.23,16,2,3
328,61.18,-2,0,F,Thief,30,87356,32,Fighter,10.58,17,3,5
346,103.3,-3,5,F,Fighter,30,27444,29,Mage,11.83,17,4,4
344,69.64,4,1,M,Fighter,20,82555,16,Thief,5.34,15,2,3
309,38.59,-5,-3,M,Thief,40,21363,41,Fighter,10.52,16,3,5
308,93.23,-2,5,F,Mage,20,54830,18,Thief,1.94,9,1,3
342,89.9,5,1,M,Mage,40,67890,43,Fighter,11.87,14,3,5
347,7.48,5,0,F,Mage,10,52152,10,Fighter,11.28,17,5,1
326,40.27,-1,-1,M,Mage,20,68866,16,Mage,9.62,16,3,2
307,55.11,-5,-3,M,Mage,30,67250,28,Fighter,10.54,17,3,5
316,3.86,0,-3,F,Thief,30,42280,25,Fighter,7.35,15,3,6
301,98.45,-2,5,F,Fighter,40,25663,43,Mage,12.5,13,3,5
331,98.15,2,-5,F,Mage,40,40703,44,Fighter,12.5,14,3,5
304,19.53,3,-5,M,Thief,10,76185,10,Thief,9.88,16,5,1
338,98.95,4,-5,F,Fighter,40,20084,37,Thief,11.89,16,3,5
348,91.06,-3,1,F,Thief,30,22118,28,Fighter,10.72,16,3,4
319,71.77,0,-3,M,Mage,40,19056,40,Thief,11.81,15,3,4
322,101.68,4,2,F,Fighter,40,60392,36,Fighter,11.87,16,3,5
340,19.46,3,0,F,Thief,20,48900,16,Mage,9.59,17,4,2
301,93.1,-2,5,F,Fighter,40,55645,39,Mage,11.61,15,3,4
329,66.89,0,-1,F,Mage,10,71222,14,Thief,5.79,14,2,3
304,3.78,3,-5,M,Thief,10,77259,7,Mage,10.93,16,4,1
314,54.68,-2,-2,F,Fighter,30,82807,28,Thief,10.84,17,3,4
331,89.72,2,-5,F,Mage,40,46241,38,Thief,12.08,16,3,4
339,92.54,5,3,F,Fighter,10,27691,6,Thief,4.09,13,2,4
338,102.12,4,-5,F,Fighter,40,57280,43,Fighter,11.73,14,3,5
329,67.26,0,-1,F,Mage,10,60311,15,Thief,5.87,14,2,3
319,69.6,0,-3,M,Mage,40,20902,44,Thief,11.76,16,3,5
302,56.49,2,-5,F,Mage,10,67356,7,Thief,7.17,17,3,3
308,100.53,-2,5,F,Mage,20,26828,22,Thief,10.66,14,3,4
321,96.06,0,-1,F,Mage,30,43701,30,Thief,12.33,16,3,5
333,56.49,-2,5,F,Fighter,30,83921,35,Fighter,10.63,15,3,5
320,5.97,-5,4,F,Fighter,40,59768,44,Mage,9.59,17,3,5
308,93.08,-2,5,F,Mage,20,48331,25,Mage,12.3,17,3,4
312,53.31,4,5,M,Mage,10,50799,7,Fighter,6.53,16,3,3
343,37.91,1,-4,M,Mage,10,70914,11,Fighter,9.39,16,4,2
309,38.6,-5,-3,M,Thief,40,26234,45,Fighter,10.56,16,3,5
350,82.09,5,5,F,Mage,40,19235,38,Mage,11.99,15,3,5
338,92.09,4,-5,F,Fighter,40,61041,43,Mage,12.34,16,3,4
305,21.32,0,-2,F,Thief,30,37476,27,Thief,8.43,16,3,5
341,11.8,-2,3,F,Fighter,10,55745,10,Mage,11.55,16,5,1
303,40.57,0,1,M,Thief,10,24366,14,Mage,9.31,16,3,2
324,8.09,-5,0,M,Fighter,40,69860,39,Mage,9.97,17,3,5
303,27.52,0,1,M,Thief,10,60168,12,Fighter,9.73,16,4,2
338,96.65,4,-5,F,Fighter,40,20084,37,Thief,11.41,16,3,5
328,51.62,-2,0,F,Thief,30,63006,30,Mage,10.48,17,3,5
349,48.09,3,-1,M,Fighter,30,16869,34,Thief,9.71,16,3,5
313,43.19,5,-5,F,Thief,10,36916,5,Mage,8.18,17,3,2
314,66.08,-2,-2,F,Fighter,30,84050,28,Thief,9.66,15,3,5
340,30.51,3,0,F,Thief,20,65380,19,Mage,9.28,17,4,2
333,55.09,-2,5,F,Fighter,30,67621,35,Fighter,10.26,17,3,5
